6/7/2024 11:24,3933132427,Senior Full Stack Developer,Luxoft,TRUE,TRUE
6/7/2024 11:39,3933132427,Senior Full Stack Developer,Luxoft,FALSE,FALSE
6/7/2024 10:50,3933901832,Senior Procurement Analyst,Company 3,TRUE,FALSE
6/7/2024 10:58,3933901832,Senior Procurement Analyst,Company 3,TRUE,FALSE
6/7/2024 11:20,3934936341,Data Engineer,Luxoft,TRUE,TRUE
6/7/2024 10:49,3936160191,Procurement Analyst,GIFTCRAFT,TRUE,TRUE
6/7/2024 11:13,3936907222,Software Engineer,UniSysTech Consulting,TRUE,TRUE
6/7/2024 11:14,3937113283,Python Developer,Epsilon Solutions Ltd.,TRUE,TRUE
6/7/2024 11:07,3937369076,Senior Data Engineer,Luxoft,TRUE,TRUE
6/7/2024 11:15,3937755871,DevOps Engineer,ACENSI,TRUE,TRUE
6/7/2024 11:23,3937755871,DevOps Engineer,ACENSI,FALSE,FALSE
6/7/2024 11:39,3937755871,DevOps Engineer,ACENSI,FALSE,FALSE
6/7/2024 11:13,3937786874,Senior System Engineer,Reis Informatica,TRUE,TRUE
6/7/2024 10:49,3937869843,Material Planner,Confidential,TRUE,TRUE
6/7/2024 10:57,3937869843,Material Planner,Confidential,FALSE,FALSE
6/7/2024 10:52,3938932598,"Supply Chain Data Analyst at Toronto, Canada or Dallas, TX",Tredence Inc.,TRUE,TRUE
6/7/2024 11:11,3939268713,Sr. Python Developer,Raise,TRUE,TRUE
6/7/2024 11:10,3939278545,System Engineer,Robert Half,TRUE,TRUE
6/7/2024 11:22,3939331112,Senior Data Engineer,Luxoft,TRUE,TRUE
6/7/2024 11:26,3939487271,Software Engineer,Randstad Digital,TRUE,TRUE
6/7/2024 10:51,3939724729,Procurement Analyst,Charger Logistics Inc.,TRUE,FALSE
6/7/2024 10:54,3939752388,Supply Chain Analyst,Charger Logistics Inc.,TRUE,FALSE
6/7/2024 10:53,3940366699,Supply Chain Analyst,"Toys""R""Us Canada",TRUE,TRUE
6/7/2024 11:11,3940395103,Software Developer,Robert Half,TRUE,TRUE
6/7/2024 11:33,3941005367,Senior Software Engineer,Pulsenics Inc,TRUE,TRUE
6/7/2024 11:07,3941328746,Autosar Classic Software developer,"Sira Consulting, an Inc 5000 company",TRUE,TRUE
6/7/2024 11:10,3941333089,Azure Data Engineer,Sophus IT Solutions,TRUE,TRUE
6/7/2024 11:23,3941956744,DevOps Engineer,Tata Consultancy Services,TRUE,TRUE
6/7/2024 11:21,3943501801,Backend Developer,Synechron,TRUE,TRUE
6/7/2024 11:05,3943558407,Python Developer,Synechron,TRUE,TRUE
6/7/2024 10:52,3943714585,Procurement Contract Analyst,CPP Investments,TRUE,FALSE
6/7/2024 10:56,3943719121,Analyste des contrats d’approvisionnement,CPP Investments,TRUE,FALSE
6/7/2024 11:22,3945295792,Software Engineer,Apptoza Inc.,TRUE,TRUE
2024-06-17 09:59:00,3947152631,Lead Game Designer - VLT Gaming,Pentasia,True,True
2024-06-17 09:59:41,3932055138,Intermediate JDE CNC Consultant,ERP-One,True,True
2024-06-17 10:00:17,3925633338,Senior Truss Designer,KOTT Inc.,True,False
2024-06-17 10:00:56,3839868170,SAP PaPM Consultant (Performance & Profitability),DATAMTX LLC,True,True
2024-06-17 10:28:24,3948841139,Safe Release Train Engineer,Themesoft Inc.,True,True
2024-06-17 10:28:58,3948884175,Release Train engineer with SAFe,Themesoft Inc.,True,True
2024-06-17 10:29:23,3933232057,BMC Firmware Engineer,HCLTech,True,True
2024-06-17 10:30:22,3948873253,Senior Workday Integration Developer,Limitless Staffing,True,True
2024-06-17 10:31:05,3922096064,DevOps Engineer,Intelliswift Software,True,True
2024-06-17 10:31:35,3949736648,ServiceNow Engineer (Senior Performance Analytics),United Software Group Inc,True,True
2024-06-17 10:32:09,3948595173,Oracle EBS Developer,Newport Williams,True,True
2024-06-17 10:32:36,3948364498,Azure DevOps Engineer,Raas Infotek,True,True
2024-06-17 10:33:11,3941363343,Senior Software Engineer,"OneBridge Solutions, Inc.",True,True
2024-06-17 10:33:44,3925084320,OpenGL SC2 Software Engineer,ORS Partners,True,True
2024-06-17 10:34:31,3946698844,Senior Software Engineer,SR2,True,True
2024-06-17 10:35:43,3947164268,Senior Staff Firmware Engineer,MVP Talent Corp,True,True
2024-06-17 10:36:23,3921624706,Senior Staff Engineer - SAP FICO,Nagarro,True,True
2024-06-17 10:36:52,3944499732,"DevOps & Infra - Automation Engineer (SailPoint API, Python)",V-Solve,True,True
2024-06-17 10:45:02,3945770336,Android Developer,Sage Recruiting,True,True
2024-06-17 10:45:37,3947506922,Full Stack Engineer,Hanalytica,True,True
2024-06-17 10:46:10,3941686951,Software Architect,Cortex Agritechnology,True,True
2024-06-17 10:47:06,3942121699,Lead React Developer,The Select Group,True,False
2024-06-17 10:47:31,3931555187,SDET + Salesforce,"Pyramid Consulting, Inc",True,True
2024-06-17 10:47:48,3945210863,Senior Computer Vision Engineer,Deep Abacus,True,True
2024-06-17 10:48:19,3948531711,ServiceNow consultant,Quantum World Technologies Inc.,True,True
2024-06-17 10:49:00,3940301169,Senior Data Engineer,Insight Global,True,True
2024-06-17 10:49:23,3941374171,Business Intelligence Engineer,Insight Global,True,True
2024-06-17 10:50:23,3944086167,Salesforce Developer,Randstad Digital,True,True
2024-06-17 10:51:31,3944297596,Java Developer,Tundra Technical Solutions,True,True
2024-06-17 10:52:54,3942121699,Lead React Developer,The Select Group,True,True
2024-06-17 10:53:43,3906253333,"Staff Engineer, Machine Learning",Madhive,True,True
2024-06-17 10:54:09,3942332780,EDI Developer,Future Electronics,True,True
2024-06-17 10:54:19,3947506922,Full Stack Engineer,Hanalytica,False,False
2024-06-17 10:54:43,3948872926,Release Train Engineer,Themesoft Inc.,True,True
2024-06-17 10:54:53,3940301169,Senior Data Engineer,Insight Global,False,False
2024-06-17 10:55:03,3931555187,SDET + Salesforce,"Pyramid Consulting, Inc",False,False
2024-06-17 11:04:55,3937723263,Magento Developer,Insight Global,True,True
2024-06-17 11:05:43,3938835737,Lead Software Engineer,Agilus Work Solutions,True,True
2024-06-17 11:06:00,3937832238,Senior / Principal Software Engineer,Skills Alliance,True,True
2024-06-17 11:06:09,3941374171,Business Intelligence Engineer,Insight Global,False,False
2024-06-17 11:06:20,3944297596,Java Developer,Tundra Technical Solutions,False,False
2024-06-17 11:06:44,3950367366,Salesforce Developer,Digitive,True,True
2024-06-17 11:17:52,3944128277,Développeur fullstack/Fullstack developer (100% remote from Canada),Akkodis,True,False
2024-06-17 11:18:39,3944128277,Développeur fullstack/Fullstack developer (100% remote from Canada),Akkodis,True,True
2024-06-17 11:18:54,3944244696,CAMSII Application Programmer,Luxoft,True,True
2024-06-17 11:19:34,3927849767,IBMi Applications Developer (Remote),Giant Tiger,True,True
2024-06-17 11:20:04,3927849767,IBMi Applications Developer (Remote),Giant Tiger,False,False
2024-06-17 11:22:33,3931932339,Senior iOS Developer,Intelliswift Software,True,True
2024-06-17 11:23:03,3934663372,Core Ruby Backend Developer,"Pyramid Consulting, Inc",True,True
2024-06-17 11:25:03,3931814891,Sr Fullstack software engineer (web) - HTS,Hopper,True,True
2024-06-17 11:25:45,3945415052,Secret Cleared JavaScript Front-End Developers - Remote,Quarry Consulting,True,True
2024-06-17 11:26:14,3932250652,Mulesoft Developer,Hays,True,True
2024-06-17 11:26:32,3940839051,Senior Power Apps Developer,Emids,True,False
2024-06-17 11:27:05,3948468088,Mulesoft Developer,Adecco,True,True
2024-06-17 11:28:24,3924425630,"Senior Machine Learning Engineer, Large Language Models, R&D",SoundHound AI,True,False
2024-06-17 11:28:49,3941889564,MS Dynamics Developer,"LanceSoft, Inc.",True,True
2024-06-17 11:29:30,3828529879,Staff Machine Learning Engineer,Inworld AI,True,True
2024-06-17 11:30:07,3943054349,Senior Backend Engineer (Remote),Dorian,True,False
2024-06-17 11:31:03,3948625008,Senior AI Programmer (Unreal),Companion Group,True,True
2024-06-17 11:31:42,3872772495,"Staff Software Engineer, Backend",Lime,True,False
2024-06-17 11:32:08,3948390518,PHP Developer,"Q1 Technologies, Inc.",True,True
2024-06-17 11:32:45,3948707191,ServiceNow Consultant (31351),Myticas Consulting,True,True
2024-06-17 11:33:23,3944246414,Senior Java Full Stack Developer,VRIZE,True,True
2024-06-17 11:33:50,3948690246,Senior Full Stack Java Developer,DBSync,True,True
2024-06-17 11:34:17,3945816222,ServiceNow Developer,Quantum World Technologies Inc.,True,True
2024-06-17 11:34:53,3937010032,"Staff Engineer, Data Engineering",Madhive,True,True
2024-06-17 11:35:18,3933927646,Senior DevOps Engineer,LawDepot,True,True
2024-06-17 11:35:51,3938150961,Site Reliability Engineer,Sigmaways Inc,True,True
2024-06-17 11:36:12,3932902152,Senior Software Engineer,Understanding Recruitment,True,True
2024-06-17 11:36:34,3921688176,Senior Full-Stack AI Developer,Tribble,True,True
2024-06-17 11:41:13,3916052213,Associate Buyer,Touch of Modern,True,False
2024-06-17 11:42:08,3931977835,Buyer,Touch of Modern,True,False
2024-06-17 11:42:40,3931977835,Buyer,Touch of Modern,False,False
2024-06-17 12:13:41,3925594219,Salesforce Administrator,Programmers.io,True,True
2024-06-17 12:14:26,3943061410,Technical Support Engineer,Apex Systems,True,True
2024-06-17 12:15:31,3942655082,Oracle or DB2 DBA + peoplesoft,TES The Employment Solution,True,True
2024-06-17 12:16:06,3936706288,MS Dynamics CE Architect,LeverageTek IT Solutions,True,True
2024-06-17 12:16:35,3806474256,Teamcenter PLM Solution Architect,Capgemini Engineering,True,True
2024-06-17 12:17:09,3938841333,MS Power Platform Architect,YASH Technologies,True,True
2024-06-17 12:17:45,3931920510,Unit4 ERP Functional Consultant (Contract),SystemsAccountants,True,True
2024-06-17 12:18:13,3947508460,NetSuite Architect,"Alcor Solutions, Inc.",True,False
2024-06-17 12:18:58,3944119454,Azure Solutions Architect (Remote),Invero,True,True
2024-06-17 12:19:35,3917551074,Lead Lisp Developer,Programmers.io,True,True
2024-06-17 12:21:06,3951057019,Technical Lead - Manage Service - Salesforce,Jade Global,True,True
2024-06-17 12:21:55,3949661602,Salesforce Service Cloud Consultant,Motion Recruitment,True,True
2024-06-17 12:22:41,3949661602,Salesforce Service Cloud Consultant,Motion Recruitment,False,False
2024-06-17 12:23:13,3947508460,NetSuite Architect,"Alcor Solutions, Inc.",True,True
2024-06-17 12:23:30,3945541846,IT Functional Analyst Oracle,Vaco,True,True
2024-06-17 12:24:26,3939402975,D365 F&O Solution Architect,Annata,True,True
2024-06-17 12:25:01,3945530497,DevOps Architect With Green Field Implementation,Lorven Technologies Inc.,True,True
2024-06-17 12:25:51,3936129721,Senior Data Architect,OpsGuru,True,True
2024-06-17 12:26:33,3948367648,Microsoft Dynamics Consultant,Dasro Consulting Inc.,True,True
2024-06-17 12:27:07,3928427214,Salesforce Integration Technologist (Workday),Flextrack Inc,True,True
2024-06-17 12:27:38,3950779469,SAP BRIM SOM Contractor,TalentVault Network Inc.,True,True
2024-06-17 12:28:20,3921628184,Associate Principal Engineer - SAP SD Consultant,Nagarro,True,True
2024-06-17 12:28:48,3947171018,Spécialiste en exploitation des données,CIAO technologies,True,True
2024-06-17 12:29:16,3940827742,Administrateur système web/Administratrice système web,Astek,True,True
2024-06-17 12:29:42,3944017147,Solution Architect,Apex Systems,True,True
2024-06-17 12:30:44,3945251105,OpenShift Cluster Admin,LNine Consulting,True,True
2024-06-17 12:32:42,3936906657,Learning Management System Administrator,Clarity Consultants,True,True
2024-06-17 12:32:53,3944017147,Solution Architect,Apex Systems,False,False
2024-06-17 12:33:41,3912570088,Intermediate Database Administrator,PointClickCare,True,True
2024-06-17 12:34:08,3945765922,Database Administrator,BC Search and Rescue,True,True
2024-06-17 12:34:41,3912570088,Intermediate Database Administrator,PointClickCare,False,False
2024-06-17 12:34:52,3945765922,Database Administrator,BC Search and Rescue,False,False
2024-06-17 12:38:38,3925902108,Salesforce Administrator,Programmers.io,True,True
2024-06-17 12:39:29,3940836355,Data Steward,Insight Global,True,True
2024-06-17 12:39:56,3941324740,SAP FICO Architect,YASH Technologies,True,True
2024-06-17 12:40:25,3932591423,Dynamics 365 CE Systems Configuration Analyst,Adapt 365,True,True
2024-06-17 12:41:02,3934467350,SAP ByDesign Implementation Consultant,RED Global,True,True
2024-06-17 12:41:29,3890829328,Data Solutions Architect,OpsGuru,True,False
2024-06-17 12:42:07,3942675168,Microsoft Dynamics CRM Technical Consultant,Wipro,True,True
2024-06-17 12:42:35,3937761046,SAP SCM Architect,AllianceIT Inc,True,True
2024-06-17 12:43:12,3943768326,Senior Solutions Architect,Bitstrapped,True,True
2024-06-17 12:43:41,3941321824,System Administrator,SimplyPHP,True,True
2024-06-17 12:44:07,3941391197,Security Solutions Architect,Mindwire Systems Ltd,True,True
2024-06-17 12:44:33,3939716795,Business Analyst (IT Service Management),LeverageTek IT Solutions,True,True
2024-06-17 12:49:12,3944614004,Oracle Payroll Cloud Consultant,TalentVault Network Inc.,True,True
2024-06-17 12:50:21,3951042419,NetSuite Lead TechnoFunctional Consultant,Appficiency Inc.,True,False
2024-06-17 13:05:38,3939470768,Oracle Functional Consultant,Insight Global,True,True
2024-06-17 13:06:08,3937752307,Data Architect,truData Solutions,True,True
2024-06-17 13:06:54,3845712194,Dynamics CE Technical Architect,Hitachi Solutions Canada,True,True
2024-06-17 13:07:28,3906699300,SAP BW with ECC/S4,Eviden,True,True
2024-06-17 13:08:03,3937848541,MS Dynamics Business Central Consultant,R2 Global,True,True
2024-06-17 13:08:20,3948448283,Oracle Apex Developer,HCLTech,True,True
2024-06-17 13:08:46,3943397042,Security Solutions Architect,Adecco,True,True
2024-06-17 13:09:59,3948702171,Oracle cloud functional consultant,Newport Williams Ltd,True,True
2024-06-17 13:11:44,3890829328,Data Solutions Architect,OpsGuru,True,True
2024-06-17 13:14:50,3937739525,Big Data (Solr & Search ) Developer,Intelliswift Software,True,True
2024-06-17 13:15:42,3938852602,ServiceNow Technical Consultant,Oscar,True,True
2024-06-17 13:16:09,3949465667,ServiceNow Service Mapping Consultant,Cloudious LLC,True,True
2024-06-17 13:25:47,3786756765,Senior Unreal Engine Developer,Inworld AI,True,True
2024-06-17 13:26:14,3948426185,AI/ML Tech Lead Architect,Lorven Technologies Inc.,True,True
2024-06-17 13:26:49,3943395848,AI/ML Tech Lead Architect,Lorven Technologies Inc.,True,True
2024-06-17 13:27:10,3946681102,"AI Specialist, GFI Software (Remote) - $60,000/year USD",Crossover,True,True
2024-06-17 13:27:33,3934900582,AL/ML researcher,KisoJi Biotechnology,True,True
2024-06-17 13:27:55,3949182232,Machine Learning Researcher,Acceler8 Talent,True,True
2024-06-17 13:28:22,3938900300,Gen AI Lead,Accolite,True,True
2024-06-17 13:39:01,3940957438,Data Engineering Team Leader,MoreauGrant Consulting Inc,True,True
2024-06-17 13:39:20,3946678667,"Machine Learning Specialist, Trilogy (Remote) - $60,000/year USD",Crossover,True,True
2024-06-17 13:41:14,3943555050,Senior Machine Learning Engineer - Hotels Flexibility (100% Remote US or CAN),Hopper,True,True
2024-06-17 13:41:42,3946681173,"Machine Learning Engineer, Trilogy (Remote) - $60,000/year USD",Crossover,True,True
2024-06-17 13:42:51,3943554079,Senior Machine Learning Engineer - Hotels Flexibility (100% Remote US or CAN),Hopper,True,True
2024-06-17 13:43:29,3927846062,Data Scientist,Visionaire Partners,True,True
2024-06-17 13:43:57,3916432820,Chef Intelligence Artificielle,CONFORMiT,True,True
2024-06-17 13:44:24,3946677389,"AI Specialist, GFI Software (Remote) - $60,000/year USD",Crossover,True,True
2024-06-17 13:44:50,3946679290,"Senior Associate, Trilogy (Remote) - $200,000/year USD",Crossover,True,True
2024-06-17 13:45:10,3946678308,"AI Product Manager, Trilogy (Remote) - $60,000/year USD",Crossover,True,True
2024-06-17 13:47:18,3944459974,Language Specialist,Altis Recruitment,True,True
2024-06-17 13:47:38,3937793139,Data Scientist - Search team,Tavant,True,True
2024-06-17 13:47:57,3946678295,"AI Specialist, GFI Software (Remote) - $60,000/year USD",Crossover,True,True
2024-06-17 13:48:16,3946679110,"Artificial Intelligence Engineer, IgniteTech (Remote) - $100,000/year USD",Crossover,True,True
2024-06-17 13:49:40,3948441016,"Software Engineer, Machine Learning (ASR), Automotive",SoundHound AI,True,False
2024-06-17 13:51:29,3948417038,Senior Machine Learning Scientist (Discovery),Coursera,True,False
2024-06-17 14:03:48,3948441016,"Software Engineer, Machine Learning (ASR), Automotive",SoundHound AI,True,False
2024-06-17 14:04:14,3946676549,"User Experience Lead, Trilogy (Remote) - $60,000/year USD",Crossover,True,True
2024-06-17 14:12:05,3948417038,Senior Machine Learning Scientist (Discovery),Coursera,True,True
2024-06-17 14:12:17,3946676549,"User Experience Lead, Trilogy (Remote) - $60,000/year USD",Crossover,False,False
2024-06-17 14:12:51,3948417038,Senior Machine Learning Scientist (Discovery),Coursera,False,False
2024-06-17 14:31:15,3895327264,Machine Learning Engineer,Empire Life,True,True
2024-06-17 14:31:35,3946676542,"AI Product Manager, Trilogy (Remote) - $60,000/year USD",Crossover,True,True
2024-06-17 14:32:11,3892912973,Data Science Developer,Empire Life,True,True
2024-06-17 14:32:47,3938153880,AI Programmer,People Can Fly Studio,True,True
2024-06-17 14:33:33,3948672869,AI Engineer,Shapeshifter Games,True,True
2024-06-17 14:33:53,3946680285,"AI Software Engineer, Trilogy (Remote) - $100,000/year USD",Crossover,True,True
2024-06-17 14:34:20,3946679156,"Artificial Intelligence Engineer, GFI Software (Remote) - $60,000/year USD",Crossover,True,True
2024-06-17 14:37:55,3931840356,Senior Data Engineer-AI/ML,Zinnia,True,True
2024-06-17 14:38:14,3946681104,"AI Product Manager, Trilogy (Remote) - $60,000/year USD",Crossover,True,True
2024-06-17 14:44:36,3945518549,Inventory feed specialist,AutoSync,True,True
2024-06-17 14:45:13,3949353798,Business Analyst IAM,Apptoza Inc.,True,True
2024-06-17 14:45:50,3945839928,WMS Functional Architect,Epsilon Solutions Ltd.,True,True
2024-06-17 14:46:18,3948009420,Adobe Resource - Testing,Viva Tech Solutions,True,True
2024-06-17 14:48:27,3937865795,Cyber Metrics & Reporting Specialist,Allstate Canada,True,True
2024-06-17 14:50:44,3945017589,Information Technology System Analyst,SmartCentres REIT,True,True
2024-06-17 14:52:21,3944095222,Business System Analyst,Insight Global,True,True
2024-06-17 14:54:14,3950367618,Senior Automation Test Engineer,Viva Tech Solutions,True,True
2024-06-17 14:54:25,3947838003,Technology Project Specialist,York Region (The Regional Municipality of York),False,False
2024-06-17 14:54:50,3940382144,Operations Training Manager - Canada,Little Caesars Pizza,True,True
2024-06-17 14:55:28,3945006733,Intermediate Project Manager,Apex Systems,True,True
2024-06-17 14:55:37,3945522828,Senior Operations and Maintenance Specialist (9467),Toronto Transit Commission (TTC),False,False
2024-06-17 14:58:12,3886522182,Cloud Solutions Architect,CGI,True,True
2024-06-17 14:59:03,3951059238,Localization Specialist,Randstad Digital Americas,True,True
2024-06-17 14:59:59,3943072877,Privileged Access Management Administrator,EQ Bank,True,True
2024-06-17 15:00:11,3949274108,Business & Technical Analyst,Astellas Pharma,False,False
2024-06-17 15:00:23,3944452434,Informatics Security Analyst and Network Administrator,University of Toronto,False,False
2024-06-17 15:00:34,3945010751,"Manager, Property Accounting",Crown Property Management Inc.,False,False
2024-06-17 15:01:47,3820773139,"Lead Full Stack Data Engineer, Data Foundation, Data Platforms",CPP Investments,True,False
